scorer,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Centro,Centro,Centro,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,369.2461242675781,125.71443176269531,0.9999915361404419,401.20404052734375,145.7650604248047,0.9999992847442627,406.7957458496094,113.5479736328125,0.9999991655349731,452.6490478515625,129.24411010742188,0.9999243021011353,494.28558349609375,149.15841674804688,0.999996542930603
1,369.2457580566406,125.70567321777344,0.9999915361404419,401.1935729980469,145.76986694335938,0.9999992847442627,406.7867736816406,113.56648254394531,0.9999991655349731,452.6347351074219,129.3102264404297,0.9999232292175293,494.2654113769531,149.126953125,0.999996542930603
2,369.6046447753906,126.18663787841797,0.9999910593032837,401.4287414550781,145.266357421875,0.9999986886978149,407.1967468261719,113.26629638671875,0.9999977350234985,453.4499206542969,129.46556091308594,0.9999209642410278,494.7550048828125,148.998046875,0.9999953508377075
3,369.6763610839844,125.80896759033203,0.9999936819076538,401.50457763671875,145.2436065673828,0.999998927116394,406.13275146484375,113.17520141601562,0.9999982118606567,454.5475158691406,127.17324829101562,0.9999328851699829,494.6141357421875,148.44618225097656,0.9999967813491821
4,369.6767578125,125.79144287109375,0.9999938011169434,401.5171813964844,145.24717712402344,0.999998927116394,406.1463928222656,113.20539093017578,0.9999982118606567,454.5361328125,127.17201232910156,0.9999322891235352,494.6016540527344,148.43197631835938,0.9999967813491821
5,368.97662353515625,124.33265686035156,0.999996542930603,400.22198486328125,143.6525115966797,0.9999985694885254,407.28094482421875,112.40816497802734,0.9999957084655762,453.28271484375,127.6588363647461,0.999907374382019,495.0940856933594,149.69781494140625,0.9999980926513672
6,368.9701843261719,124.33731079101562,0.999996542930603,400.2294921875,143.65267944335938,0.9999985694885254,407.2789001464844,112.4151382446289,0.9999957084655762,453.278564453125,127.65442657470703,0.9999098777770996,495.0877380371094,149.69525146484375,0.9999980926513672
7,371.7345275878906,124.55683135986328,0.9999963045120239,400.8598327636719,143.55776977539062,0.9999988079071045,406.9927062988281,113.26963806152344,0.9999991655349731,453.9067077636719,128.83541870117188,0.9999510049819946,495.4692687988281,149.46966552734375,0.9999984502792358
8,371.9610290527344,124.62220764160156,0.9999960660934448,400.8626403808594,143.52793884277344,0.9999988079071045,407.007568359375,113.29805755615234,0.9999991655349731,453.84783935546875,128.87796020507812,0.9999524354934692,495.4983215332031,149.4422149658203,0.9999984502792358
9,370.6551513671875,124.8455810546875,0.9999954700469971,402.3705749511719,144.05201721191406,0.9999994039535522,407.4517822265625,112.82601165771484,0.9999949932098389,453.7608642578125,128.23284912109375,0.9999468326568604,495.6392822265625,149.2954559326172,0.999997615814209
10,370.6749572753906,124.69586181640625,0.9999958276748657,402.34637451171875,144.06814575195312,0.9999995231628418,407.49481201171875,112.79676055908203,0.9999949932098389,453.84423828125,128.19729614257812,0.9999475479125977,495.6356201171875,149.2817840576172,0.999997615814209
11,370.60687255859375,125.16311645507812,0.9999971389770508,401.5580139160156,144.17849731445312,0.9999992847442627,406.99530029296875,113.84498596191406,0.9999971389770508,453.6966552734375,128.8212890625,0.99991774559021,495.6425476074219,150.68234252929688,0.9999953508377075
12,370.6038818359375,125.16564178466797,0.9999971389770508,401.5645446777344,144.18678283691406,0.9999992847442627,406.9976501464844,113.86380767822266,0.9999972581863403,453.7007751464844,128.84214782714844,0.9999109506607056,495.852294921875,150.71556091308594,0.9999948740005493
13,371.0963134765625,125.57962036132812,0.9999961853027344,400.97467041015625,144.94479370117188,0.9999983310699463,406.83966064453125,113.61653900146484,0.9999978542327881,454.5162658691406,127.74897766113281,0.9998767375946045,495.0931091308594,149.926513671875,0.9999971389770508
14,371.1454162597656,125.38712310791016,0.9999961853027344,401.007568359375,144.92990112304688,0.9999983310699463,406.84588623046875,113.6381607055664,0.9999977350234985,454.525634765625,127.86627197265625,0.9998712539672852,495.1796875,149.9602813720703,0.9999971389770508
15,370.48162841796875,125.28016662597656,0.9999942779541016,401.73150634765625,145.451416015625,0.9999991655349731,408.3948974609375,113.69949340820312,0.9999934434890747,453.1505126953125,130.1214599609375,0.999946117401123,495.03668212890625,150.138427734375,0.9999961853027344
16,369.62921142578125,124.9420166015625,0.9999963045120239,401.3951721191406,144.29393005371094,0.9999991655349731,407.2636413574219,112.19861602783203,0.999994158744812,454.0796813964844,125.79522705078125,0.9996285438537598,494.2210693359375,149.31442260742188,0.9999960660934448
17,369.6124267578125,124.9916000366211,0.9999964237213135,401.3988342285156,144.24960327148438,0.9999991655349731,407.1848449707031,112.20174407958984,0.9999942779541016,454.0641174316406,125.47982025146484,0.9995890259742737,494.06097412109375,149.3124237060547,0.9999963045120239
18,370.12176513671875,124.7599105834961,0.9999978542327881,401.6575927734375,145.07557678222656,0.9999990463256836,406.8521728515625,113.09225463867188,0.9999972581863403,453.7897644042969,127.8175048828125,0.9998550415039062,494.5964050292969,149.4827117919922,0.9999961853027344
