scorer,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Centro,Centro,Centro,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,521.872314453125,346.7860107421875,0.9999946355819702,508.830810546875,386.2972106933594,0.9999985694885254,539.690185546875,383.9615478515625,0.9999960660934448,531.4891967773438,430.350830078125,0.9999926090240479,534.17138671875,479.8836669921875,0.999998927116394
1,521.8704833984375,346.7821960449219,0.9999946355819702,508.8299560546875,386.2948913574219,0.9999985694885254,539.6889038085938,383.96368408203125,0.9999960660934448,531.4881591796875,430.3437805175781,0.9999926090240479,534.171630859375,479.8824462890625,0.999998927116394
2,523.0128784179688,346.4136657714844,0.9999949932098389,509.36492919921875,386.8708190917969,0.9999979734420776,540.873779296875,384.87481689453125,0.999995231628418,531.2385864257812,430.2302551269531,0.9999929666519165,534.0639038085938,480.0867919921875,0.9999991655349731
3,523.0125122070312,346.4136657714844,0.9999949932098389,509.36309814453125,386.8720703125,0.9999979734420776,540.8743286132812,384.8757019042969,0.999995231628418,531.2384643554688,430.2286682128906,0.9999929666519165,534.064208984375,480.0856018066406,0.9999991655349731
4,523.3314819335938,347.77593994140625,0.9999942779541016,509.034423828125,387.35662841796875,0.9999985694885254,540.4697875976562,385.540771484375,0.9999983310699463,530.9341430664062,431.04278564453125,0.9999926090240479,533.20751953125,480.7040100097656,0.9999994039535522
5,523.3860473632812,347.8031311035156,0.9999942779541016,508.9960632324219,387.37042236328125,0.9999985694885254,540.4951171875,385.58074951171875,0.9999984502792358,530.9008178710938,431.2979736328125,0.9999921321868896,533.2225341796875,480.6254577636719,0.9999995231628418
6,523.0751342773438,347.7465515136719,0.9999959468841553,509.65509033203125,387.4927978515625,0.999998927116394,539.587890625,386.1600341796875,0.9999984502792358,530.5031127929688,432.3656005859375,0.999995231628418,533.360595703125,481.16217041015625,0.9999996423721313
7,523.0743408203125,347.74835205078125,0.9999959468841553,509.6551513671875,387.4931945800781,0.999998927116394,539.5897827148438,386.1611328125,0.9999984502792358,530.50048828125,432.3731689453125,0.999995231628418,533.3619995117188,481.1612854003906,0.9999996423721313
8,523.2198486328125,348.0459289550781,0.9999924898147583,508.7397766113281,387.78790283203125,0.9999991655349731,540.59228515625,387.13995361328125,0.9999979734420776,530.742919921875,431.16241455078125,0.9999933242797852,533.3825073242188,481.3187561035156,0.9999996423721313
9,523.2176513671875,348.0450439453125,0.9999924898147583,508.7391357421875,387.7884216308594,0.9999991655349731,540.590087890625,387.1405334472656,0.9999979734420776,530.7510375976562,431.167724609375,0.9999933242797852,533.3930053710938,481.3221740722656,0.9999996423721313
10,522.7492065429688,348.89154052734375,0.999992847442627,509.3629150390625,387.4334716796875,0.9999991655349731,540.4853515625,386.08074951171875,0.9999980926513672,531.1957397460938,431.77313232421875,0.999991774559021,534.1749877929688,480.8642272949219,0.9999994039535522
11,522.7754516601562,348.8034362792969,0.9999927282333374,509.2779541015625,387.4360656738281,0.9999991655349731,540.5304565429688,385.8896179199219,0.9999979734420776,531.3367919921875,431.3581848144531,0.9999918937683105,534.1142578125,480.8949890136719,0.9999994039535522
12,522.6925659179688,348.8918762207031,0.9999885559082031,509.7388000488281,388.2607116699219,0.9999988079071045,540.4657592773438,385.8615417480469,0.9999974966049194,531.3698120117188,430.9105529785156,0.9999912977218628,533.70751953125,480.4775085449219,0.9999995231628418
13,523.500732421875,348.6071472167969,0.999994158744812,510.0516052246094,387.1273193359375,0.9999988079071045,540.3394775390625,385.9838562011719,0.9999982118606567,530.641845703125,431.2520751953125,0.9999926090240479,533.4110107421875,480.1265563964844,0.9999994039535522
14,523.4723510742188,348.6223449707031,0.9999939203262329,510.0709228515625,387.19158935546875,0.9999986886978149,540.395751953125,386.0982360839844,0.9999982118606567,530.733642578125,431.1521911621094,0.9999934434890747,533.6139526367188,480.1103210449219,0.9999994039535522
15,522.8440551757812,348.9765319824219,0.9999914169311523,509.4424133300781,387.58819580078125,0.9999990463256836,539.8895263671875,385.9476623535156,0.9999988079071045,530.26904296875,431.2531433105469,0.999991774559021,533.2739868164062,479.83465576171875,0.9999992847442627
16,522.8532104492188,348.9812316894531,0.9999914169311523,509.4341735839844,387.58416748046875,0.9999990463256836,539.8812866210938,385.94439697265625,0.9999988079071045,530.2706298828125,431.2457275390625,0.9999918937683105,533.2737426757812,479.83148193359375,0.9999992847442627
17,522.63232421875,349.1062927246094,0.9999901056289673,509.0617370605469,387.6438293457031,0.999998927116394,539.86181640625,386.3624267578125,0.9999979734420776,530.4779663085938,430.78216552734375,0.9999929666519165,533.2689819335938,480.42041015625,0.9999994039535522
18,522.6328125,349.1057434082031,0.9999902248382568,509.07177734375,387.638671875,0.999998927116394,539.8628540039062,386.36724853515625,0.9999980926513672,530.4738159179688,430.7943115234375,0.9999929666519165,533.2703857421875,480.41461181640625,0.9999994039535522
19,523.3939819335938,348.5544128417969,0.9999946355819702,509.2815856933594,387.26373291015625,0.999998927116394,540.50390625,386.01751708984375,0.9999961853027344,530.7282104492188,431.3114318847656,0.9999901056289673,533.4727172851562,480.5474548339844,0.9999995231628418
